idx,Question_no,Set_no,idx1,idx2,idx3,idx4
1562,Q363,4,710,510,779,1255
1563,Q364,4,826,71,858,1268
1564,Q365,4,1093,57,757,1250
1565,Q366,4,669,208,795,1337
1566,Q367,4,739,60,496,1401
1567,Q368,4,270,821,256,1576
1568,Q369,4,300,850,953,1453
1569,Q370,4,836,124,730,1500
1570,Q371,4,1028,350,336,1203
1571,Q372,4,575,773,1141,1247
1572,Q373,4,672,987,188,1569
1573,Q374,4,986,417,1137,1388
1574,Q375,4,653,422,210,1566
1575,Q376,4,965,718,988,1474
1576,Q377,4,183,523,335,1529
1577,Q378,4,617,326,437,1234
1578,Q379,4,906,439,1176,1305
1579,Q380,4,349,309,493,1379
1580,Q381,4,116,881,993,1361
1581,Q382,4,928,22,716,1586
1582,Q383,4,358,284,760,1433
1583,Q384,4,945,869,126,1372
1584,Q385,4,55,793,104,1423
1585,Q386,4,495,198,334,1235
1586,Q387,4,989,435,943,1381
1587,Q388,4,1043,494,180,1251
1588,Q389,4,604,62,147,1330
1589,Q390,4,484,702,37,1425
1590,Q391,4,1000,747,720,1374
1591,Q392,4,213,543,1132,1332
1592,Q393,4,1020,463,1168,1568
1593,Q394,4,1186,944,717,1584
1594,Q395,4,1,381,914,1403
1595,Q396,4,163,849,85,1233
1596,Q397,4,657,9,1018,1297
1597,Q398,4,1194,29,637,1248
1598,Q399,4,846,54,785,1574
1599,Q400,4,40,724,1061,1266
1600,Q1,5,298,927,134,1368
1601,Q2,5,612,181,761,1553
1602,Q3,5,955,790,529,1348
1603,Q4,5,652,86,513,1454
1604,Q5,5,497,1019,705,1526
1605,Q6,5,176,1004,715,1481
1606,Q7,5,888,229,52,1291
1607,Q8,5,731,691,1154,1229
1608,Q9,5,72,331,1031,1400
1609,Q10,5,250,904,341,1316
1610,Q11,5,686,211,573,1311
1611,Q12,5,938,902,519,1345
1612,Q13,5,787,758,136,1245
1613,Q14,5,56,405,205,1203
1614,Q15,5,712,629,588,1383
1615,Q16,5,1092,117,1198,1218
1616,Q17,5,981,1100,1040,1536
1617,Q18,5,17,110,67,1320
1618,Q19,5,473,219,848,1242
1619,Q20,5,397,257,348,1425
1620,Q21,5,224,1174,1146,1540
1621,Q22,5,951,791,368,1516
1622,Q23,5,600,1110,235,1475
1623,Q24,5,78,87,587,1293
1624,Q25,5,924,492,900,1235
1625,Q26,5,721,609,662,1464
1626,Q27,5,1064,1052,471,1221
1627,Q28,5,123,79,255,1432
1628,Q29,5,969,1073,218,1223
1629,Q30,5,1199,1033,867,1369
1630,Q31,5,421,514,319,1463
1631,Q32,5,322,337,1151,1344
1632,Q33,5,142,174,453,1241
1633,Q34,5,389,622,182,1556
1634,Q35,5,682,973,100,1522
1635,Q36,5,105,83,1130,1507
1636,Q37,5,812,877,966,1279
1637,Q38,5,788,698,150,1204
1638,Q39,5,700,1009,958,1471
1639,Q40,5,693,905,1016,1339
1640,Q41,5,316,819,138,1530
1641,Q42,5,820,329,234,1319
1642,Q43,5,929,1067,265,1437
1643,Q44,5,515,659,131,1310
1644,Q45,5,153,305,536,1410
1645,Q46,5,1182,438,375,1351
1646,Q47,5,459,1054,75,1569
1647,Q48,5,344,516,501,1244
1648,Q49,5,868,90,1095,1349
1649,Q50,5,49,1118,468,1382
1650,Q51,5,97,1153,167,1498
1651,Q52,5,217,803,137,1416
1652,Q53,5,552,666,399,1326
1653,Q54,5,813,948,673,1322
1654,Q55,5,578,378,568,1332
1655,Q56,5,970,23,294,1558
1656,Q57,5,206,148,1134,1450
1657,Q58,5,908,602,277,1340
1658,Q59,5,865,119,548,1586
1659,Q60,5,648,645,854,1388
1660,Q61,5,455,1029,490,1323
1661,Q62,5,314,696,736,1488
1662,Q63,5,737,780,470,1434
1663,Q64,5,913,474,8,1461
1664,Q65,5,852,511,661,1362
1665,Q66,5,266,1086,690,1367
1666,Q67,5,505,727,488,1347
1667,Q68,5,393,640,161,1579
1668,Q69,5,1101,980,73,1378
1669,Q70,5,564,991,384,1274
1670,Q71,5,893,664,297,1567
1671,Q72,5,976,330,1152,1418
1672,Q73,5,402,1076,157,1272
1673,Q74,5,1120,768,279,1531
1674,Q75,5,678,763,461,1248
1675,Q76,5,251,146,404,1441
1676,Q77,5,448,538,898,1398
1677,Q78,5,197,346,301,1499
1678,Q79,5,401,46,479,1391
1679,Q80,5,685,369,997,1321
1680,Q81,5,332,680,903,1424
1681,Q82,5,1117,1163,577,1282
1682,Q83,5,1014,570,750,1307
1683,Q84,5,93,1003,1032,1262
1684,Q85,5,643,631,784,1224
1685,Q86,5,608,410,822,1493
1686,Q87,5,912,288,1002,1266
1687,Q88,5,977,883,7,1528
1688,Q89,5,805,606,728,1385
1689,Q90,5,687,1164,1160,1459
1690,Q91,5,754,782,469,1252
1691,Q92,5,263,1140,1085,1397
1692,Q93,5,290,610,262,1210
1693,Q94,5,409,1087,447,1552
1694,Q95,5,765,1012,829,1537
1695,Q96,5,1196,1155,259,1420
1696,Q97,5,361,601,753,1422
1697,Q98,5,636,101,1133,1255
1698,Q99,5,746,1026,377,1433
1699,Q100,5,76,1099,1084,1387
1700,Q101,5,1165,598,743,1405
1701,Q102,5,1119,1006,151,1426
1702,Q103,5,373,723,391,1287
1703,Q104,5,166,53,692,1240
1704,Q105,5,323,1135,781,1254
1705,Q106,5,1039,534,1044,1590
1706,Q107,5,372,840,145,1276
1707,Q108,5,1070,32,16,1327
1708,Q109,5,954,777,1181,1333
1709,Q110,5,1071,38,855,1375
1710,Q111,5,565,749,1013,1260
1711,Q112,5,487,794,582,1394
1712,Q113,5,1066,1172,411,1246
1713,Q114,5,383,149,385,1292
1714,Q115,5,370,14,676,1261
1715,Q116,5,1072,628,802,1529
1716,Q117,5,507,1128,918,1211
1717,Q118,5,440,540,483,1449
1718,Q119,5,630,392,860,1366
1719,Q120,5,674,572,599,1258
1720,Q121,5,831,115,111,1356
1721,Q122,5,708,426,583,1453
1722,Q123,5,1150,996,841,1315
1723,Q124,5,639,844,1177,1253
1724,Q125,5,838,193,133,1486
1725,Q126,5,847,371,504,1592
1726,Q127,5,756,703,190,1299
1727,Q128,5,701,456,627,1358
1728,Q129,5,832,699,1179,1534
1729,Q130,5,283,994,611,1508
1730,Q131,5,823,835,310,1232
1731,Q132,5,1045,362,960,1335
1732,Q133,5,1191,1178,827,1565
1733,Q134,5,616,351,772,1334
1734,Q135,5,732,352,24,1502
1735,Q136,5,1145,1022,223,1239
1736,Q137,5,818,272,533,1297
1737,Q138,5,1075,551,248,1399
1738,Q139,5,1167,741,125,1214
1739,Q140,5,992,872,245,1525
1740,Q141,5,425,592,1049,1395
1741,Q142,5,506,1131,1127,1479
1742,Q143,5,569,541,212,1304
1743,Q144,5,999,82,152,1314
1744,Q145,5,170,767,0,1294
1745,Q146,5,725,613,650,1547
1746,Q147,5,539,567,114,1277
1747,Q148,5,941,446,333,1501
1748,Q149,5,308,624,886,1589
1749,Q150,5,816,230,626,1462
1750,Q151,5,281,15,354,1576
1751,Q152,5,677,1103,209,1392
1752,Q153,5,774,558,562,1374
1753,Q154,5,280,968,759,1273
1754,Q155,5,108,797,1030,1256
1755,Q156,5,667,466,1023,1407
1756,Q157,5,102,789,64,1313
1757,Q158,5,1025,427,1136,1283
1758,Q159,5,845,1129,4,1408
1759,Q160,5,1024,526,512,1270
1760,Q161,5,863,897,366,1512
1761,Q162,5,518,289,345,1480
1762,Q163,5,477,2,201,1535
1763,Q164,5,1005,771,325,1318
1764,Q165,5,431,80,875,1439
1765,Q166,5,339,974,798,1393
1766,Q167,5,1171,84,527,1593
1767,Q168,5,544,896,555,1436
1768,Q169,5,843,963,177,1560
1769,Q170,5,940,726,475,1451
1770,Q171,5,1148,1115,734,1281
1771,Q172,5,919,81,61,1570
1772,Q173,5,112,199,595,1268
1773,Q174,5,946,939,916,1228
1774,Q175,5,833,1079,318,1243
1775,Q176,5,286,1195,528,1386
1776,Q177,5,189,950,1036,1448
1777,Q178,5,460,1159,347,1494
1778,Q179,5,890,931,356,1465
1779,Q180,5,1107,214,1156,1288
1780,Q181,5,876,899,618,1247
1781,Q182,5,952,770,509,1555
1782,Q183,5,594,983,363,1205
1783,Q184,5,623,632,683,1384
1784,Q185,5,889,264,508,1520
1785,Q186,5,304,964,647,1403
1786,Q187,5,915,580,745,1444
1787,Q188,5,1173,414,252,1280
1788,Q189,5,45,1011,315,1411
1789,Q190,5,959,786,530,1359
1790,Q191,5,967,871,1111,1324
1791,Q192,5,947,925,815,1414
1792,Q193,5,1081,63,122,1469
1793,Q194,5,923,1065,69,1573
1794,Q195,5,619,207,642,1317
1795,Q196,5,282,220,1050,1484
1796,Q197,5,178,130,979,1532
1797,Q198,5,215,236,68,1354
1798,Q199,5,1007,814,1057,1353
1799,Q200,5,278,12,579,1372
1800,Q201,5,1042,179,491,1264
1801,Q202,5,1074,302,367,1404
1802,Q203,5,147,140,933,1207
1803,Q204,5,739,89,358,1554
1804,Q205,5,1035,388,186,1588
1805,Q206,5,653,901,482,1364
1806,Q207,5,535,139,381,1505
1807,Q208,5,769,60,203,1489
1808,Q209,5,1060,269,697,1361
1809,Q210,5,10,1069,1094,1571
1810,Q211,5,1043,43,635,1561
1811,Q212,5,9,244,342,1527
1812,Q213,5,884,920,184,1346
1813,Q214,5,437,637,747,1269
1814,Q215,5,296,40,94,1423
1815,Q216,5,589,159,285,1338
1816,Q217,5,261,559,221,1226
1817,Q218,5,403,169,408,1521
1818,Q219,5,380,1144,651,1300
1819,Q220,5,113,709,192,1267
1820,Q221,5,1082,744,561,1580
1821,Q222,5,1149,547,839,1271
1822,Q223,5,755,1048,1142,1413
1823,Q224,5,486,472,887,1578
1824,Q225,5,96,795,382,1373
1825,Q226,5,978,586,141,1227
1826,Q227,5,615,1015,44,1591
1827,Q228,5,985,856,524,1402
1828,Q229,5,338,1021,253,1599
1829,Q230,5,801,232,892,1237
1830,Q231,5,649,35,785,1473
1831,Q232,5,312,704,109,1341
1832,Q233,5,306,13,33,1557
1833,Q234,5,407,864,1028,1490
1834,Q235,5,557,1180,1175,1379
1835,Q236,5,274,1038,714,1443
1836,Q237,5,435,18,54,1371
1837,Q238,5,720,857,874,1458
1838,Q239,5,3,733,293,1491
1839,Q240,5,965,1126,106,1519
1840,Q241,5,907,510,523,1483
1841,Q242,5,1114,590,634,1415
1842,Q243,5,949,196,1077,1216
1843,Q244,5,799,95,467,1200
1844,Q245,5,463,58,532,1577
1845,Q246,5,1190,324,1109,1360
1846,Q247,5,50,303,695,1236
1847,Q248,5,1137,879,724,1389
1848,Q249,5,429,800,836,1478
1849,Q250,5,671,811,120,1363
1850,Q251,5,432,830,710,1215
1851,Q252,5,738,1088,942,1365
1852,Q253,5,194,495,793,1595
1853,Q254,5,284,668,71,1545
1854,Q255,5,825,249,846,1370
1855,Q256,5,406,452,434,1563
1856,Q257,5,713,55,238,1455
1857,Q258,5,321,1138,681,1584
1858,Q259,5,597,155,972,1202
1859,Q260,5,796,416,1170,1417
1860,Q261,5,655,1125,1059,1427
1861,Q262,5,1121,57,646,1305
1862,Q263,5,42,121,921,1544
1863,Q264,5,809,1122,31,1562
1864,Q265,5,422,309,987,1406
1865,Q266,5,498,729,638,1309
1866,Q267,5,1193,537,1090,1251
1867,Q268,5,778,442,465,1412
1868,Q269,5,128,531,240,1442
1869,Q270,5,267,41,135,1220
1870,Q271,5,158,935,1020,1352
1871,Q272,5,379,826,817,1575
1872,Q273,5,679,934,450,1290
1873,Q274,5,353,984,462,1447
1874,Q275,5,943,1123,783,1328
1875,Q276,5,605,621,975,1574
1876,Q277,5,936,1104,480,1487
1877,Q278,5,834,882,394,1513
1878,Q279,5,1098,549,878,1548
1879,Q280,5,1027,1008,824,1431
1880,Q281,5,336,707,27,1263
1881,Q282,5,256,762,862,1337
1882,Q283,5,103,1197,556,1217
1883,Q284,5,620,204,894,1533
1884,Q285,5,270,810,260,1401
1885,Q286,5,65,357,752,1249
1886,Q287,5,494,441,553,1476
1887,Q288,5,349,317,906,1329
1888,Q289,5,656,350,603,1523
1889,Q290,5,953,172,424,1524
1890,Q291,5,735,591,88,1482
1891,Q292,5,454,231,428,1289
1892,Q293,5,1063,1051,571,1206
1893,Q294,5,276,1176,702,1452
1894,Q295,5,760,433,607,1430
1895,Q296,5,292,869,243,1539
1896,Q297,5,1139,1,1157,1275
1897,Q298,5,1041,828,1058,1504
1898,Q299,5,154,1037,542,1564
1899,Q300,5,355,718,566,1396
1900,Q301,5,1186,859,360,1342
1901,Q302,5,773,684,1113,1278
1902,Q303,5,742,25,1078,1472
1903,Q304,5,546,1034,1124,1485
1904,Q305,5,694,669,1068,1514
1905,Q306,5,275,77,657,1285
1906,Q307,5,335,990,971,1231
1907,Q308,5,66,995,617,1343
1908,Q309,5,945,665,1091,1543
1909,Q310,5,195,376,22,1582
1910,Q311,5,476,160,932,1518
1911,Q312,5,1055,247,1056,1492
1912,Q313,5,1188,658,37,1503
1913,Q314,5,387,581,1143,1500
1914,Q315,5,126,560,484,1550
1915,Q316,5,850,885,417,1598
1916,Q317,5,400,930,340,1566
1917,Q318,5,1161,291,748,1546
1918,Q319,5,520,1158,956,1409
1919,Q320,5,104,644,228,1517
1920,Q321,5,419,271,237,1325
1921,Q322,5,614,449,861,1468
1922,Q323,5,144,633,660,1257
1923,Q324,5,766,521,944,1312
1924,Q325,5,21,730,444,1330
1925,Q326,5,59,457,993,1515
1926,Q327,5,928,418,328,1421
1927,Q328,5,1187,914,550,1222
1928,Q329,5,213,775,986,1234
1929,Q330,5,48,911,1106,1259
1930,Q331,5,185,1046,163,1496
1931,Q332,5,891,821,851,1467
1932,Q333,5,719,1168,420,1474
1933,Q334,5,837,584,415,1336
1934,Q335,5,1096,563,98,1495
1935,Q336,5,320,1147,522,1506
1936,Q337,5,1001,722,604,1541
1937,Q338,5,47,156,92,1497
1938,Q339,5,585,210,34,1233
1939,Q340,5,910,1053,242,1596
1940,Q341,5,99,858,1192,1381
1941,Q342,5,870,663,20,1581
1942,Q343,5,132,91,327,1225
1943,Q344,5,998,493,70,1470
1944,Q345,5,1108,227,807,1230
1945,Q346,5,165,764,1047,1460
1946,Q347,5,1141,74,187,1568
1947,Q348,5,359,175,129,1509
1948,Q349,5,451,503,365,1355
1949,Q350,5,118,543,171,1585
1950,Q351,5,776,307,895,1457
1951,Q352,5,675,116,625,1296
1952,Q353,5,1061,241,313,1429
1953,Q354,5,1189,1097,641,1306
1954,Q355,5,30,502,258,1286
1955,Q356,5,183,287,917,1201
1956,Q357,5,39,222,1102,1380
1957,Q358,5,937,443,717,1238
1958,Q359,5,326,525,198,1538
1959,Q360,5,792,1184,1162,1209
1960,Q361,5,180,576,254,1594
1961,Q362,5,982,1080,226,1559
1962,Q363,5,881,873,273,1308
1963,Q364,5,554,1083,239,1551
1964,Q365,5,804,654,909,1265
1965,Q366,5,168,6,481,1390
1966,Q367,5,1105,711,413,1357
1967,Q368,5,216,364,1194,1446
1968,Q369,5,311,1116,62,1542
1969,Q370,5,926,225,485,1597
1970,Q371,5,396,716,412,1456
1971,Q372,5,880,5,29,1511
1972,Q373,5,1112,962,173,1295
1973,Q374,5,853,842,849,1428
1974,Q375,5,464,164,208,1213
1975,Q376,5,1132,1018,596,1377
1976,Q377,5,706,779,1169,1587
1977,Q378,5,343,334,26,1331
1978,Q379,5,689,85,574,1298
1979,Q380,5,989,246,299,1419
1980,Q381,5,445,988,202,1302
1981,Q382,5,188,961,458,1303
1982,Q383,5,1166,143,1093,1445
1983,Q384,5,922,478,124,1466
1984,Q385,5,1000,670,423,1350
1985,Q386,5,390,28,672,1376
1986,Q387,5,295,268,593,1208
1987,Q388,5,36,1183,688,1301
1988,Q389,5,808,489,575,1212
1989,Q390,5,51,499,1185,1572
1990,Q391,5,866,162,233,1250
1991,Q392,5,806,386,19,1440
1992,Q393,5,757,430,439,1284
1993,Q394,5,127,1010,957,1435
1994,Q395,5,517,398,740,1583
1995,Q396,5,1017,1089,191,1219
1996,Q397,5,300,200,107,1510
1997,Q398,5,545,500,751,1549
1998,Q399,5,374,395,11,1477
1999,Q400,5,496,436,1062,1438
2000,Q1,6,548,352,613,1254
2001,Q2,6,1118,513,626,1301
2002,Q3,6,924,344,994,1404
2003,Q4,6,565,608,970,1243
2004,Q5,6,938,599,1199,1392
2005,Q6,6,980,999,863,1239
2006,Q7,6,1076,514,1171,1330
2007,Q8,6,319,483,876,1574
2008,Q9,6,794,682,967,1527
2009,Q10,6,262,569,87,1262
2010,Q11,6,997,789,743,1545
2011,Q12,6,725,1100,1120,1261
2012,Q13,6,150,875,652,1400
2013,Q14,6,1167,475,438,1256
2014,Q15,6,602,790,153,1599
2015,Q16,6,567,112,52,1471
2016,Q17,6,583,628,918,1278
2017,Q18,6,612,63,693,1300
2018,Q19,6,1178,610,115,1281
2019,Q20,6,427,659,698,1323
2020,Q21,6,518,618,385,1286
2021,Q22,6,470,1165,865,1492
2022,Q23,6,1130,24,1030,1375
2023,Q24,6,1025,1004,176,1442
2024,Q25,6,916,78,206,1556
2025,Q26,6,505,214,446,1502
2026,Q27,6,425,1045,1172,1426
2027,Q28,6,1150,1067,598,1315
2028,Q29,6,1005,399,812,1544
2029,Q30,6,323,678,14,1565
2030,Q31,6,474,166,298,1406
2031,Q32,6,265,771,322,1499
2032,Q33,6,797,414,673,1573
2033,Q34,6,941,119,133,1204
2034,Q35,6,588,976,1099,1516
2035,Q36,6,257,1160,459,1567
2036,Q37,6,157,1070,721,1438
2037,Q38,6,189,952,497,1464
2038,Q39,6,1014,791,701,1568
2039,Q40,6,123,80,137,1250
2040,Q41,6,100,1032,973,1405
2041,Q42,6,506,893,592,1255
2042,Q43,6,76,290,896,1304
2043,Q44,6,456,263,1119,1302
2044,Q45,6,699,431,536,1520
2045,Q46,6,823,1163,61,1515
2046,Q47,6,650,772,818,1203
2047,Q48,6,750,991,814,1562
2048,Q49,6,72,728,1066,1487
2049,Q50,6,108,447,631,1457
2050,Q51,6,1050,289,813,1512
2051,Q52,6,852,691,488,1322
2052,Q53,6,558,411,939,1517
2053,Q54,6,827,101,219,1390
2054,Q55,6,832,86,1110,1311
2055,Q56,6,534,136,829,1519
2056,Q57,6,925,161,223,1449
2057,Q58,6,461,1174,235,1482
2058,Q59,6,1198,331,281,1217
2059,Q60,6,252,843,860,1227
2060,Q61,6,1084,947,963,1537
2061,Q62,6,819,84,643,1553
2062,Q63,6,1159,741,373,1503
2063,Q64,6,1134,501,1127,1386
2064,Q65,6,1107,1072,1016,1555
2065,Q66,6,519,283,629,1338
2066,Q67,6,402,1191,245,1340
2067,Q68,6,1079,516,82,1439
2068,Q69,6,904,544,822,1461
2069,Q70,6,368,264,1087,1356
2070,Q71,6,1181,838,782,1359
2071,Q72,6,1029,606,736,1327
2072,Q73,6,511,640,981,1564
2073,Q74,6,798,1152,1057,1401
2074,Q75,6,703,950,616,1397
2075,Q76,6,1151,666,948,1370
2076,Q77,6,661,190,12,1481
2077,Q78,6,1155,737,356,1417
2078,Q79,6,854,734,304,1244
2079,Q80,6,767,1052,1173,1295
2080,Q81,6,1023,477,1039,1258
2081,Q82,6,83,490,831,1216
2082,Q83,6,815,1128,529,1453
2083,Q84,6,758,455,676,1310
2084,Q85,6,1129,375,1026,1391
2085,Q86,6,538,841,639,1595
2086,Q87,6,867,384,890,1396
2087,Q88,6,1033,473,318,1307
2088,Q89,6,280,8,685,1284
2089,Q90,6,915,383,1049,1541
2090,Q91,6,787,234,555,1477
2091,Q92,6,551,897,97,1200
2092,Q93,6,898,1117,1054,1231
2093,Q94,6,114,927,974,1470
2094,Q95,6,1024,788,148,1496
2095,Q96,6,297,745,1075,1272
2096,Q97,6,958,582,1196,1303
2097,Q98,6,1031,151,453,1328
2098,Q99,6,105,75,636,1468
2099,Q100,6,781,286,946,1454
2100,Q101,6,816,448,1146,1563
2101,Q102,6,4,912,347,1364
2102,Q103,6,1012,125,929,1365
2103,Q104,6,564,177,572,1291
2104,Q105,6,315,17,468,1403
2105,Q106,6,504,768,539,1488
2106,Q107,6,205,1145,872,1550
2107,Q108,6,647,325,753,1577
2108,Q109,6,182,700,49,1215
2109,Q110,6,662,889,279,1229
2110,Q111,6,512,632,749,1480
2111,Q112,6,369,370,1022,1561
2112,Q113,6,705,316,392,1459
2113,Q114,6,968,7,844,1558
2114,Q115,6,960,53,69,1435
2115,Q116,6,723,1044,627,1552
2116,Q117,6,45,248,683,1383
2117,Q118,6,761,835,363,1389
2118,Q119,6,15,197,23,1271
2119,Q120,6,1092,266,389,1493
2120,Q121,6,1111,366,145,1530
2121,Q122,6,1040,1086,250,1371
2122,Q123,6,913,712,770,1455
2123,Q124,6,579,67,577,1378
2124,Q125,6,552,515,886,1510
2125,Q126,6,732,600,230,1230
2126,Q127,6,1136,46,2,1353
2127,Q128,6,883,528,259,1407
2128,Q129,6,899,0,217,1279
2129,Q130,6,784,211,765,1500
2130,Q131,6,847,479,178,1214
2131,Q132,6,667,541,983,1489
2132,Q133,6,255,619,573,1538
2133,Q134,6,1071,421,687,1450
2134,Q135,6,32,1140,1182,1467
2135,Q136,6,81,1009,305,1575
2136,Q137,6,774,102,692,1211
2137,Q138,6,131,314,677,1268
2138,Q139,6,181,570,746,1339
2139,Q140,6,848,727,212,1473
2140,Q141,6,587,330,64,1446
2141,Q142,6,786,354,138,1533
2142,Q143,6,409,410,1101,1355
2143,Q144,6,1135,696,377,1253
2144,Q145,6,731,110,79,1285
2145,Q146,6,877,401,152,1385
2146,Q147,6,763,805,903,1321
2147,Q148,6,1095,820,648,1484
2148,Q149,6,426,277,440,1504
2149,Q150,6,492,871,902,1247
2150,Q151,6,623,507,803,1474
2151,Q152,6,622,397,174,1465
2152,Q153,6,378,940,1013,1501
2153,Q154,6,329,229,288,1381
2154,Q155,6,236,754,1064,1402
2155,Q156,6,611,900,301,1578
2156,Q157,6,215,218,272,1341
2157,Q158,6,609,996,93,1213
2158,Q159,6,341,199,966,1351
2159,Q160,6,149,955,1179,1452
2160,Q161,6,1007,332,310,1423
2161,Q162,6,509,759,142,1269
2162,Q163,6,146,630,1195,1314
2163,Q164,6,578,1065,845,1376
2164,Q165,6,931,954,664,1257
2165,Q166,6,526,840,393,1570
2166,Q167,6,111,977,372,1579
2167,Q168,6,530,780,919,1483
2168,Q169,6,802,251,1085,1222
2169,Q170,6,951,170,855,1297
2170,Q171,6,294,833,686,1332
2171,Q172,6,1115,487,346,1507
2172,Q173,6,601,404,690,1447
2173,Q174,6,282,674,777,1395
2174,Q175,6,1131,1154,73,1277
2175,Q176,6,1036,680,908,1398
2176,Q177,6,992,308,959,1415
2177,Q178,6,90,471,207,1348
2178,Q179,6,333,1002,905,1543
2179,Q180,6,1177,1006,969,1560
2180,Q181,6,580,224,117,1528
2181,Q182,6,361,1153,167,1220
2182,Q183,6,1148,391,868,1212
2183,Q184,6,533,1003,405,1409
2184,Q185,6,460,562,278,1440
2185,Q186,6,595,351,527,1494
2186,Q187,6,16,337,466,1326
2187,Q188,6,1164,68,193,1240
2188,Q189,6,964,715,1103,1360
2189,Q190,6,1133,624,642,1358
2190,Q191,6,923,888,540,1205
2191,Q192,6,371,362,594,1219
2192,Q193,6,1156,339,1011,1345
2193,Q194,6,1073,726,469,1234
2194,Q195,6,38,645,209,1237
2195,Q196,6,756,56,345,1524
2196,Q197,6,1081,708,508,1265
2197,Q198,6,122,201,130,1206
2198,Q199,6,220,134,1019,1589
2199,Q200,6,568,979,348,1362
2200,Q201,6,493,532,432,1535
2201,Q202,6,390,933,353,1505
2202,Q203,6,104,428,484,1218
2203,Q204,6,825,982,380,1456
2204,Q205,6,597,740,74,1290
2205,Q206,6,25,576,36,1350
2206,Q207,6,503,1104,995,1444
2207,Q208,6,18,909,874,1466
2208,Q209,6,869,388,185,1367
2209,Q210,6,57,1094,424,1412
2210,Q211,6,892,637,987,1416
2211,Q212,6,655,1088,589,1592
2212,Q213,6,309,88,13,1306
2213,Q214,6,748,571,1018,1266
2214,Q215,6,649,550,975,1224
2215,Q216,6,381,862,839,1430
2216,Q217,6,208,907,1053,1221
2217,Q218,6,135,486,22,1513
2218,Q219,6,591,702,785,1588
2219,Q220,6,651,575,367,1226
2220,Q221,6,1,334,792,1532
2221,Q222,6,795,113,116,1571
2222,Q223,6,549,826,77,1583
2223,Q224,6,184,317,1137,1317
2224,Q225,6,276,660,433,1251
2225,Q226,6,98,238,830,1273
2226,Q227,6,71,1098,441,1479
2227,Q228,6,861,221,961,1523
2228,Q229,6,228,704,926,1235
2229,Q230,6,911,1062,1184,1393
2230,Q231,6,386,972,324,1498
2231,Q232,6,935,1139,350,1320
2232,Q233,6,285,1077,159,1525
2233,Q234,6,168,225,646,1208
2234,Q235,6,127,196,1038,1422
2235,Q236,6,605,934,452,1581
2236,Q237,6,143,156,828,1536
2237,Q238,6,836,472,1187,1334
2238,Q239,6,585,625,202,1236
2239,Q240,6,244,1192,240,1540
2240,Q241,6,1027,713,429,1549
2241,Q242,6,718,906,742,1559
2242,Q243,6,520,41,596,1318
2243,Q244,6,430,338,435,1293
2244,Q245,6,593,243,51,1369
2245,Q246,6,267,11,192,1596
2246,Q247,6,866,326,936,1292
2247,Q248,6,1102,1008,204,1379
2248,Q249,6,560,688,364,1287
2249,Q250,6,434,349,20,1342
2250,Q251,6,1113,284,445,1521
2251,Q252,6,121,320,1162,1316
2252,Q253,6,808,1000,553,1434
2253,Q254,6,464,355,635,1352
2254,Q255,6,783,48,932,1557
2255,Q256,6,358,719,962,1576
2256,Q257,6,641,603,1046,1585
2257,Q258,6,881,21,669,1587
2258,Q259,6,559,711,313,1437
2259,Q260,6,254,303,187,1283
2260,Q261,6,857,547,1083,1547
2261,Q262,6,779,722,891,1309
2262,Q263,6,416,944,26,1531
2263,Q264,6,42,707,535,1495
2264,Q265,6,1186,360,296,1569
2265,Q266,6,738,1108,1041,1478
2266,Q267,6,287,1125,531,1275
2267,Q268,6,590,162,990,1252
2268,Q269,6,1059,1124,1020,1475
2269,Q270,6,107,413,300,1486
2270,Q271,6,54,306,139,1289
2271,Q272,6,103,70,1166,1506
2272,Q273,6,953,422,1143,1242
2273,Q274,6,985,462,1060,1394
2274,Q275,6,957,617,1185,1420
2275,Q276,6,922,419,91,1202
2276,Q277,6,395,239,246,1260
2277,Q278,6,58,454,65,1298
2278,Q279,6,949,796,1190,1408
2279,Q280,6,3,5,398,1349
2280,Q281,6,709,34,28,1372
2281,Q282,6,10,561,180,1490
2282,Q283,6,537,1161,928,1336
2283,Q284,6,109,420,1080,1534
2284,Q285,6,671,910,658,1312
2285,Q286,6,1116,407,1109,1419
2286,Q287,6,1097,1010,144,1582
2287,Q288,6,656,586,870,1433
2288,Q289,6,523,566,800,1460
2289,Q290,6,66,376,210,1325
2290,Q291,6,1189,443,724,1374
2291,Q292,6,525,258,810,1264
2292,Q293,6,694,480,1193,1413
2293,Q294,6,821,408,450,1508
2294,Q295,6,853,542,668,1363
2295,Q296,6,880,270,1126,1249
2296,Q297,6,89,274,1063,1445
2297,Q298,6,984,1144,1169,1509
2298,Q299,6,778,706,1168,1270
2299,Q300,6,1170,242,817,1458
2300,Q301,6,482,665,988,1366
2301,Q302,6,357,271,710,1451
2302,Q303,6,29,476,1194,1232
2303,Q304,6,62,1106,1028,1241
2304,Q305,6,1055,1091,851,1598
2305,Q306,6,335,584,164,1201
2306,Q307,6,633,1112,260,1246
2307,Q308,6,106,937,437,1319
2308,Q309,6,499,436,604,1591
2309,Q310,6,33,864,1158,1584
2310,Q311,6,232,760,769,1469
2311,Q312,6,394,328,986,1387
2312,Q313,6,730,638,1082,1357
2313,Q314,6,607,60,40,1259
2314,Q315,6,458,546,292,1238
2315,Q316,6,766,799,132,1497
2316,Q317,6,714,37,188,1522
